text,Favorites,Retweets,Tweet ID
  Happy Birthday,0,1,3.7E+17
It’s Wednesday  How many times will ARod sue the  today  ARod has no one to blame but himself for his predicament,85,147,3.7E+17
Congress must defund ObamaCare  It is destroying Medicare and breaking promises to our Seniors including veterans,106,199,3.7E+17
  Heatwave in Scotland makes wind turbines useless Big problem expensive mess,14,23,3.7E+17
NYC politicians better stop panderingending stop  frisk would be a disaster ,15,25,3.7E+17
No Question Violent Crime Will Rise If Program Stop  Frisk Is Stopped”   Commissioner Ray Kelly,13,26,3.7E+17
"             
  why the animosity towards Bryant Gumbel He is a very stupid  arrogant dope",1,2,3.7E+17
"         
  I bet her ratings were great Good work Mr Trump They were greatthanks",3,4,3.7E+17
  And so have many others,0,1,3.7E+17
Glad to see that the Egyptian Army is releasing Mubarek As we see Obama never should have abandoned him He was an ally,104,504,3.7E+17
MaraLago in Palm Beach is one of the most exclusive  elite clubs in the world waward winning amenities  ,20,22,3.7E+17
Via  by AnnMarie Parry Plans revealed for course named after Trump’s mother  ,5,12,3.7E+17
Had a great time on  last night  Greta always does great interviews,21,17,3.7E+17
The hatchet job in  about Roger Ailes is total bullshit He is the ultimate winner who is surrounded by a great team ,84,132,3.7E+17
 If a country wants to rapidly destroy its economy I have an ideajust put up subsidized wind cont  ,4,17,3.7E+17
  Christopher Lane  ,61,184,3.7E+17
  we would like to create a LL field in Chris Lanes honour at his home club,15,16,3.7E+17
  Another great interview on GretaKeep talking  even though they dont want to hear it  they are listening,15,19,3.7E+17
  Why does Fox continue to bring on Karl Rove  A total waste of airtimespent over  million and not 1 win,26,55,3.7E+17
  Thank you donald tHis country needs you Please run in 2016 Busines is what America is failing at,108,54,3.7E+17
  I read on Wikipedia that you and Bryant Gumbel were roommates in college No I went to a much better school,23,19,3.7E+17
  is able to see through all the garbage in our society Wish more had the ability,13,19,3.7E+17
  Bryant is the wanna be Greg Gumbel lol keep up the great tweets Trump  Greg is far more talented than Bryant,6,6,3.7E+17
  Congrats on becoming a   HOF It can be argued that you are the reason Wreslemania was so Succesful,7,9,3.7E+17
  Who plays more golf yourself or the President My money is on POTUS  You win,7,14,3.7E+17
  I had no idea Bryant Gumbel was still on TV Another issue of someone using you to gain a little relevancy,6,6,3.7E+17
  Damn Bryant Gumbal is So Not Relevant on the scale of ANYTHING  So true,7,8,3.7E+17
  Who is Bryant Gumbel A racist dope with a long and deep record of failure,19,23,3.7E+17
  Doesnt  have better things to do Like investigating Ted Cruise You cant even spell his name,47,22,3.7E+17
You must admit that Bryant Gumbel is one of the dumbest racists around  an arrogant dope with no talent Failed at CBS etcwhy still on TV,95,99,3.7E+17
  Why isnt mainstream media all over this like Trayvon Martin storyWill there be justice for Chris Lane,184,491,3.7E+17
 Great job on  Mr Trump  Trump2016 ,11,8,3.7E+17
  I wonder where al Sharpton or anyone for that matter is after the murder in Duncan OklahomaWhere is the anger,116,200,3.7E+17
  Who does Bryant Gumbel think hes messing with Hes such a condescending jerk And a no talent racist,21,34,3.7E+17
GRETA IN A FEW MINUTESon Fox,27,25,3.7E+17
 Doing Greta tonight at 10 on Foxenjoy,10,7,3.7E+17
 Truethanks,2,1,3.7E+17
  Mitt but Stuart Stevens was terrible,2,2,3.7E+17
“I have a very strict gun control policy if theres a gun around I want to be in control of it”   Clint Eastwood,406,745,3.7E+17
I will be doing Greta Van Susteren  tonight at 10 PM on Fox News talking about China  Mitts failed campaign team,18,25,3.7E+17
ObamaCare is an absolute disaster which will destroy 16 of the economy and ultimately more,189,385,3.7E+17
It’s Tuesday  How many terrible predictions and advice will Karl 16 Rove make today,40,49,3.7E+17
NYC is under constant threat from Jihadists  violent criminals Stop  Frisk keeps streets  subways safeStand strong Ray Kelly,61,108,3.7E+17
Our country needs to reestablish the work ethic In NY welfare pays better than jobs   Zero incentive,153,347,3.7E+17
 did a horrible job for Mitt—is a refund in order Sadly Stuart is a disaster,10,12,3.7E+17
With  expected to represent  in the Presidential race Chris will have a very hard time winning,14,15,3.7E+17
 As someone well versed in job creation and the Private Sector if you lie on your resume You’re Fired,27,49,3.7E+17
Our great project in South America Trump Tower Punta Del Este in Uruguay will have spectacular views and the  ,21,36,3.7E+17
Chicago is a shooting disasterthey should immediately go to STOP AND FRISK They have no choice hundreds of lives would be saved,82,143,3.7E+17
   if Donald were stopped  frisked he would raise hell and whine about his civil rights  No way,12,14,3.7E+17
   then Donald will be OK being stopped and frisked 3 times a week making you late  OK with me,11,7,3.7E+17
   Thank you,0,0,3.7E+17
 whenever I feel down and feel like giving up I simple go to  twitter page,16,13,3.7E+17
   Thanks,0,0,3.7E+17
   Interesting,0,0,3.7E+17
 Thanks,1,0,3.7E+17
 So true,0,0,3.7E+17
 Great place thanks,5,1,3.7E+17
 Thanks,0,0,3.7E+17
 Thanks,0,0,3.7E+17
“Tomorrow hopes we have learned something from yesterday”  John Wayne,154,347,3.7E+17
Obama’s own gun study proves gun control is ineffective   ,59,156,3.7E+17
 Commissioner Ray Kelly has done a top job keeping NYC safe Stop  Frisk has been a critical tool for the NYPD,33,50,3.7E+17
Be sure to check  to see my picks  ,16,21,3.7E+17
 TrumpAdvice  ,15,20,3.7E+17
 TrumpVine Opinion on Egypt ,72,96,3.7E+17
  Mr Trump my girlfriend and I just getting booked up for your hotel in soho Looking forward to a great stay,7,9,3.69E+17
   Very cute,3,2,3.69E+17
So lets get this right Steve Jobs dies and leaves his wife everythingbillions of dollars Now his wife has a boyfriend lover Oh Steve,583,1156,3.69E+17
 I love when  tells everyone the truth about America  RunForPresident,35,38,3.69E+17
  Our infrastructure is crumblingAnd we owe 17 trillion dollars,26,36,3.69E+17
Rebuild the UnitedStates not places that hate our country and everything we stand for,482,828,3.69E+17
Let the Arab countries take care of Egyptthey have more to gain and plenty of moneyIts time for the US to stop being stupidNO DOLLARS,299,592,3.69E+17
 Yes at Macys,0,0,3.69E+17
    Meanwhile hes on the golf course as Egypt Syria Iraq burnWhat else is new,11,20,3.69E+17
  you are so right as usual You should run but it be a big pay cut You are what we need Thank you,8,7,3.69E+17
  Just wanted to say that I love my Donald J Trump dress shirts By far most comfortable and best Macys,8,5,3.69E+17
   Obama wanted Mubarak out and his pals from Muslim brotherhood in As usual what he does is a disaster,42,128,3.69E+17
  You ROCK MrTrump  USA  Thanks,10,9,3.69E+17
  Do you think White House is doing enough about Egypt  They dont know what they are doing not even close,24,47,3.69E+17
  off to your lovely Aberdeen golf club tomorrow  Just got ranked number one by Golf Week Mag  enjoy it,8,14,3.69E+17
  determination made you who you are  A very important element toward anyones success,37,47,3.69E+17
  After you become our next President  NO ONE will take advantage of this country again,28,18,3.69E+17
 haha I think its cute how my sister likes Donald trump   Tell your sister I think shes great,33,18,3.69E+17
  My mind would explode with happiness if Donald Trump was elected president,34,30,3.69E+17
   Its not a great country now No we are a laughing stock all over the Worldbut we can come back big,35,41,3.69E+17
 But really tho if  was president omg I want that so bad,13,12,3.69E+17
   Cant wait for you to be president of the United State  And what a great country it would be,40,41,3.69E+17
We must leave stop and frisk for ARod and Anthony Weiner,52,90,3.69E+17
  can you put out a shout for aberdeen football club today as big game Good luck WIN,19,50,3.69E+17
   DJT preserved the American dream after defeating president Chelseas mother Hillary in 2016,15,10,3.69E+17
  I cannot wait until your building opens in Vancouver Its gonna be a GREAT addition to our downtown core,7,6,3.69E+17
   Cant wait for you to be president of the United State   And our Country would be greatagain Thanks,24,23,3.69E+17
  Visited Chicago 4 1st time and saw your fantastic addition to skyline Amazing and locals call it a success,9,5,3.69E+17
  whats the J stand for  John,17,14,3.69E+17
  For a long time I thought you were so nasty Now after reading your tweets I changed my mind Great,22,12,3.69E+17
 All is well between me and  We wear big boy pants Mine happens to be camo  NoWorries Great Jase,62,58,3.69E+17
 According to   the people at Ms Universe Pageant they never asked  to host this years pageant,6,8,3.69E+17
 Donald Trump will always be Mac Millers best song no contest,36,55,3.69E+17
For all of those who have been asking about online sales the Donald J Trump Signature Collection ties  shirts are sold com,14,33,3.68E+17
“Develop success from failures Discouragement and failure are two of the surest stepping stones to success” – Dale Carnegie,211,438,3.68E+17
Keep an open mindbusiness is a creative endeavor Strive for innovative ideas,165,279,3.68E+17
See problems as a mind exercise Enjoy the challengeand remember to keep focused on your goals,247,437,3.68E+17
  Work hard study read The Art of the Deal and  Midas Touch,27,8,3.68E+17
My motto is ‘Never give up’ I follow this very strictly I do not let problems and challenges stop me they are normal,580,1000,3.68E+17
  youve got the vote of most Americans who want to see our great country restored to be the greatest country,11,24,3.68E+17
  We need someone with a clue someone who knows business to pull us out of this hole We need Mr Trump,25,27,3.68E+17
  we need a true leader to guide this great nation Will you please answer the call You have my vote Thank you,21,19,3.68E+17
  Sad Day for Atlantic city was the day you packed it in The town jumped when you were there Major loss,7,6,3.68E+17
